Library Type,Region,Country or Area,M49 Code,Metric,Metric Data,Data Year
Public,Northern America,Canada,124,Volunteers,1055,2012
Public,Northern America,Canada,124,Users,13165641,2012
Public,Northern America,Canada,124,Visits,163937870,2012
Public,Northern America,Canada,124,Loans_books,304136807,2012
Public,Northern America,Canada,124,Loans_documents,-,-
Public,Northern America,Canada,124,Loans_eBooks,-,-
Public,Northern America,Canada,124,Loans_audio_books,-,-
Public,Northern America,Canada,124,Loans_downloads,-,-
Public,Northern America,Greenland,304,Libraries,5,2017
Public,Northern America,Greenland,304,Internet_Access,5,2017
Public,Northern America,Greenland,304,Staff,27,2017
Public,Northern America,Greenland,304,Volunteers,0,2017
Public,Northern America,Greenland,304,Users,-,-
Public,Northern America,Greenland,304,Visits,-,-
Public,Northern America,Greenland,304,Loans_books,-,-
Public,Northern America,Greenland,304,Loans_documents,-,-
Public,Northern America,Greenland,304,Loans_eBooks,-,-
Public,Northern America,Greenland,304,Loans_audio_books,-,-
Public,Northern America,Greenland,304,Loans_downloads,-,-
Public,Northern America,United States of America,840,Libraries,17227,2016
Public,Northern America,United States of America,840,Internet_Access,16568,2016
Public,Northern America,United States of America,840,Staff,140054,2016
Public,Northern America,United States of America,840,Volunteers,-,-
Public,Northern America,United States of America,840,Users,171800190,2016
Public,Northern America,United States of America,840,Visits,1353081000,2016
Public,Northern America,United States of America,840,Loans_books,1970942787,2016
Public,Northern America,United States of America,840,Loans_documents,-,-
Public,Northern America,United States of America,840,Loans_eBooks,151911548,2014
Public,Northern America,United States of America,840,Loans_audio_books,66347005,2014
Public,Northern America,United States of America,840,Loans_downloads,-,-
Community,Europe,Andorra,20,Libraries,N/A,2018
Community,Europe,Andorra,20,Internet_Access,N/A,2018
Community,Europe,Andorra,20,Staff,N/A,2018
Community,Europe,Andorra,20,Volunteers,N/A,2018
Community,Europe,Andorra,20,Users,N/A,2018
Community,Europe,Andorra,20,Visits,N/A,2018
Community,Europe,Andorra,20,Loans_books,N/A,2018
Community,Europe,Andorra,20,Loans_documents,N/A,2018
Community,Europe,Andorra,20,Loans_eBooks,N/A,2018
Community,Europe,Andorra,20,Loans_audio_books,N/A,2018
Community,Europe,Andorra,20,Loans_downloads,N/A,2018
Community,Europe,Austria,40,Libraries,261,2019
Community,Europe,Austria,40,Internet_Access,77,2019
Community,Europe,Austria,40,Staff,47,2019
Community,Europe,Austria,40,Volunteers,2393,2019
Community,Europe,Austria,40,Users,97586,2019
Community,Europe,Austria,40,Visits,1157216,2019
Community,Europe,Austria,40,Loans_books,1930585,2019
Community,Europe,Austria,40,Loans_documents,360875,2019
Community,Europe,Austria,40,Loans_eBooks,190478,2019
Community,Europe,Austria,40,Loans_audio_books,-,-
Community,Europe,Austria,40,Loans_downloads,-,-
Community,Europe,Belarus,112,Libraries,676,2016
Community,Europe,Belarus,112,Internet_Access,5,2016
Community,Europe,Belarus,112,Staff,-,-
Community,Europe,Belarus,112,Volunteers,-,-
Community,Europe,Belarus,112,Users,-,-
Community,Europe,Belarus,112,Visits,-,-
Community,Europe,Belarus,112,Loans_books,-,-
Community,Europe,Belarus,112,Loans_documents,-,-
Community,Europe,Belarus,112,Loans_eBooks,-,-
Community,Europe,Belarus,112,Loans_audio_books,-,-
Community,Europe,Belarus,112,Loans_downloads,-,-
Community,Europe,Belgium,56,Libraries,N/A,2017
Community,Europe,Belgium,56,Internet_Access,N/A,2017
Community,Europe,Belgium,56,Staff,N/A,2017
Community,Europe,Belgium,56,Volunteers,N/A,2017
Community,Europe,Belgium,56,Users,N/A,2017
Community,Europe,Belgium,56,Visits,N/A,2017
Community,Europe,Belgium,56,Loans_books,N/A,2017
Community,Europe,Belgium,56,Loans_documents,N/A,2017
Community,Europe,Belgium,56,Loans_eBooks,N/A,2017
Community,Europe,Belgium,56,Loans_audio_books,N/A,2017
Community,Europe,Belgium,56,Loans_downloads,N/A,2017
Community,Europe,Bulgaria,100,Libraries,N/A,2017
Community,Europe,Bulgaria,100,Internet_Access,N/A,2017
Community,Europe,Bulgaria,100,Staff,N/A,2017
Community,Europe,Bulgaria,100,Volunteers,N/A,2017
Community,Europe,Bulgaria,100,Users,N/A,2017
Community,Europe,Bulgaria,100,Visits,N/A,2017
Community,Europe,Bulgaria,100,Loans_books,N/A,2017
Community,Europe,Bulgaria,100,Loans_documents,N/A,2017
Community,Europe,Bulgaria,100,Loans_eBooks,N/A,2017
Community,Europe,Bulgaria,100,Loans_audio_books,N/A,2017
Community,Europe,Bulgaria,100,Loans_downloads,N/A,2017
Community,Europe,Croatia,191,Libraries,N/A,2019
Community,Europe,Croatia,191,Internet_Access,N/A,2019
Community,Europe,Croatia,191,Staff,N/A,2019
Community,Europe,Croatia,191,Volunteers,N/A,2019
Community,Europe,Croatia,191,Users,N/A,2019
Community,Europe,Croatia,191,Visits,N/A,2019
Community,Europe,Croatia,191,Loans_books,N/A,2019
Community,Europe,Croatia,191,Loans_documents,N/A,2019
Community,Europe,Croatia,191,Loans_eBooks,N/A,2019
Community,Europe,Croatia,191,Loans_audio_books,N/A,2019
Community,Europe,Croatia,191,Loans_downloads,N/A,2019
Community,Europe,Czechia,203,Libraries,-,-
Community,Europe,Czechia,203,Internet_Access,-,-
Community,Europe,Czechia,203,Staff,-,-
Community,Europe,Czechia,203,Volunteers,-,-
Community,Europe,Czechia,203,Users,-,-
Community,Europe,Czechia,203,Visits,-,-
Community,Europe,Czechia,203,Loans_books,-,-
Community,Europe,Czechia,203,Loans_documents,-,-
Community,Europe,Czechia,203,Loans_eBooks,-,-
Community,Europe,Czechia,203,Loans_audio_books,-,-
Community,Europe,Czechia,203,Loans_downloads,-,-
Community,Europe,Denmark,208,Libraries,-,-
Community,Europe,Denmark,208,Internet_Access,-,-
Community,Europe,Denmark,208,Staff,-,-
Community,Europe,Denmark,208,Volunteers,-,-
Community,Europe,Denmark,208,Users,-,-
Community,Europe,Denmark,208,Visits,-,-
Community,Europe,Denmark,208,Loans_books,-,-
Community,Europe,Denmark,208,Loans_documents,-,-
Community,Europe,Denmark,208,Loans_eBooks,-,-
Community,Europe,Denmark,208,Loans_audio_books,-,-
Community,Europe,Denmark,208,Loans_downloads,-,-
Community,Europe,Estonia,233,Libraries,N/A,2018
Community,Europe,Estonia,233,Internet_Access,N/A,2018
Community,Europe,Estonia,233,Staff,N/A,2018
Community,Europe,Estonia,233,Volunteers,N/A,2018
Community,Europe,Estonia,233,Users,N/A,2018
Community,Europe,Estonia,233,Visits,N/A,2018
Community,Europe,Estonia,233,Loans_books,N/A,2018
Community,Europe,Estonia,233,Loans_documents,N/A,2018
Community,Europe,Estonia,233,Loans_eBooks,N/A,2018
Community,Europe,Estonia,233,Loans_audio_books,N/A,2018
Community,Europe,Estonia,233,Loans_downloads,N/A,2018
Community,Europe,Finland,246,Libraries,-,-
Community,Europe,Finland,246,Internet_Access,-,-
Community,Europe,Finland,246,Staff,-,-
Community,Europe,Finland,246,Volunteers,-,-
Community,Europe,Finland,246,Users,-,-
Community,Europe,Finland,246,Visits,-,-
Community,Europe,Finland,246,Loans_books,-,-
Community,Europe,Finland,246,Loans_documents,-,-
Community,Europe,Finland,246,Loans_eBooks,-,-
Community,Europe,Finland,246,Loans_audio_books,-,-
Community,Europe,Finland,246,Loans_downloads,-,-
Community,Europe,France,250,Libraries,-,-
Community,Europe,France,250,Internet_Access,-,-
Community,Europe,France,250,Staff,-,-
Community,Europe,France,250,Volunteers,-,-
Community,Europe,France,250,Users,-,-
Community,Europe,France,250,Visits,-,-
Community,Europe,France,250,Loans_books,-,-
Community,Europe,France,250,Loans_documents,-,-
Community,Europe,France,250,Loans_eBooks,-,-
Community,Europe,France,250,Loans_audio_books,-,-
Community,Europe,France,250,Loans_downloads,-,-
Community,Europe,Germany,276,Libraries,3862,2019
Community,Europe,Germany,276,Internet_Access,2032,2019
Community,Europe,Germany,276,Staff,505,2019
Community,Europe,Germany,276,Volunteers,37469,2019
Community,Europe,Germany,276,Users,1300304,2019
Community,Europe,Germany,276,Visits,16569860,2019
Community,Europe,Germany,276,Loans_books,30636903,2019
Community,Europe,Germany,276,Loans_documents,-,-
Community,Europe,Germany,276,Loans_eBooks,2875655,2019
Community,Europe,Germany,276,Loans_audio_books,-,-
Community,Europe,Germany,276,Loans_downloads,-,-
Community,Europe,Greece,300,Libraries,-,-
Community,Europe,Greece,300,Internet_Access,-,-
Community,Europe,Greece,300,Staff,-,-
Community,Europe,Greece,300,Volunteers,-,-
Community,Europe,Greece,300,Users,-,-
Community,Europe,Greece,300,Visits,-,-
Community,Europe,Greece,300,Loans_books,-,-
Community,Europe,Greece,300,Loans_documents,-,-
Community,Europe,Greece,300,Loans_eBooks,-,-
Community,Europe,Greece,300,Loans_audio_books,-,-
Community,Europe,Greece,300,Loans_downloads,-,-
Community,Europe,Hungary,348,Libraries,35,2017
Community,Europe,Hungary,348,Internet_Access,30,2017
Community,Europe,Hungary,348,Staff,68,2017
Community,Europe,Hungary,348,Volunteers,18,2017
Community,Europe,Hungary,348,Users,22505,2017
Community,Europe,Hungary,348,Visits,345784,2017
Community,Europe,Hungary,348,Loans_books,235018,2017
Community,Europe,Hungary,348,Loans_documents,335,2017
Community,Europe,Hungary,348,Loans_eBooks,-,-
Community,Europe,Hungary,348,Loans_audio_books,-,-
Community,Europe,Hungary,348,Loans_downloads,618401,2017
Community,Europe,Ireland,372,Libraries,-,-
Community,Europe,Ireland,372,Internet_Access,-,-
Community,Europe,Ireland,372,Staff,-,-
Community,Europe,Ireland,372,Volunteers,-,-
Community,Europe,Ireland,372,Users,-,-
Community,Europe,Ireland,372,Visits,-,-
Community,Europe,Ireland,372,Loans_books,-,-
Community,Europe,Ireland,372,Loans_documents,-,-
Community,Europe,Ireland,372,Loans_eBooks,-,-
Community,Europe,Ireland,372,Loans_audio_books,-,-
Community,Europe,Ireland,372,Loans_downloads,-,-
Community,Europe,Italy,380,Libraries,-,-
Community,Europe,Italy,380,Internet_Access,-,-
Community,Europe,Italy,380,Staff,-,-
Community,Europe,Italy,380,Volunteers,-,-
Community,Europe,Italy,380,Users,-,-
Community,Europe,Italy,380,Visits,-,-
Community,Europe,Italy,380,Loans_books,-,-
Community,Europe,Italy,380,Loans_documents,-,-
Community,Europe,Italy,380,Loans_eBooks,-,-
Community,Europe,Italy,380,Loans_audio_books,-,-
Community,Europe,Italy,380,Loans_downloads,-,-
Community,Europe,Latvia,428,Libraries,N/A,2019
Community,Europe,Latvia,428,Internet_Access,N/A,2019
Community,Europe,Latvia,428,Staff,N/A,2019
Community,Europe,Latvia,428,Volunteers,N/A,2019
Community,Europe,Latvia,428,Users,N/A,2019
Community,Europe,Latvia,428,Visits,N/A,2019
Community,Europe,Latvia,428,Loans_books,N/A,2019
Community,Europe,Latvia,428,Loans_documents,N/A,2019
Community,Europe,Latvia,428,Loans_eBooks,N/A,2019
Community,Europe,Latvia,428,Loans_audio_books,N/A,2019
Community,Europe,Latvia,428,Loans_downloads,N/A,2019
Community,Europe,Lithuania,440,Libraries,N/A,2019
Community,Europe,Lithuania,440,Internet_Access,N/A,2019
Community,Europe,Lithuania,440,Staff,N/A,2019
Community,Europe,Lithuania,440,Volunteers,N/A,2019
Community,Europe,Lithuania,440,Users,N/A,2019
Community,Europe,Lithuania,440,Visits,N/A,2019
Community,Europe,Lithuania,440,Loans_books,N/A,2019
Community,Europe,Lithuania,440,Loans_documents,N/A,2019
Community,Europe,Lithuania,440,Loans_eBooks,N/A,2019
Community,Europe,Lithuania,440,Loans_audio_books,N/A,2019
Community,Europe,Lithuania,440,Loans_downloads,N/A,2019
Community,Europe,Luxembourg,442,Libraries,15,2018
Community,Europe,Luxembourg,442,Internet_Access,8,2018
Community,Europe,Luxembourg,442,Staff,-,-
Community,Europe,Luxembourg,442,Volunteers,-,-
Community,Europe,Luxembourg,442,Users,-,-
Community,Europe,Luxembourg,442,Visits,-,-
Community,Europe,Luxembourg,442,Loans_books,-,-
Community,Europe,Luxembourg,442,Loans_documents,-,-
Community,Europe,Luxembourg,442,Loans_eBooks,-,-
Community,Europe,Luxembourg,442,Loans_audio_books,-,-
Community,Europe,Luxembourg,442,Loans_downloads,-,-
Community,Europe,Netherlands,528,Libraries,-,-
Community,Europe,Netherlands,528,Internet_Access,-,-
Community,Europe,Netherlands,528,Staff,-,-
Community,Europe,Netherlands,528,Volunteers,-,-
Community,Europe,Netherlands,528,Users,-,-
Community,Europe,Netherlands,528,Visits,-,-
Community,Europe,Netherlands,528,Loans_books,-,-
Community,Europe,Netherlands,528,Loans_documents,-,-
Community,Europe,Netherlands,528,Loans_eBooks,-,-
Community,Europe,Netherlands,528,Loans_audio_books,-,-
Community,Europe,Netherlands,528,Loans_downloads,-,-
Community,Europe,Norway,578,Libraries,N/A,2017
Community,Europe,Norway,578,Internet_Access,N/A,2017
Community,Europe,Norway,578,Staff,N/A,2017
Community,Europe,Norway,578,Volunteers,N/A,2017
Community,Europe,Norway,578,Users,N/A,2017
Community,Europe,Norway,578,Visits,N/A,2017
Community,Europe,Norway,578,Loans_books,N/A,2017
Community,Europe,Norway,578,Loans_documents,N/A,2017
Community,Europe,Norway,578,Loans_eBooks,N/A,2017
Community,Europe,Norway,578,Loans_audio_books,N/A,2017
Community,Europe,Norway,578,Loans_downloads,N/A,2017
Community,Europe,Poland,616,Libraries,-,-
Community,Europe,Poland,616,Internet_Access,-,-
Community,Europe,Poland,616,Staff,-,-
Community,Europe,Poland,616,Volunteers,-,-
Community,Europe,Poland,616,Users,-,-
Community,Europe,Poland,616,Visits,-,-
Community,Europe,Poland,616,Loans_books,-,-
Community,Europe,Poland,616,Loans_documents,-,-
Community,Europe,Poland,616,Loans_eBooks,-,-
Community,Europe,Poland,616,Loans_audio_books,-,-
Community,Europe,Poland,616,Loans_downloads,-,-
Community,Europe,Republic of Moldova,498,Libraries,N/A,2019
Community,Europe,Republic of Moldova,498,Internet_Access,N/A,2019
Community,Europe,Republic of Moldova,498,Staff,N/A,2019
Community,Europe,Republic of Moldova,498,Volunteers,N/A,2019
Community,Europe,Republic of Moldova,498,Users,N/A,2019
Community,Europe,Republic of Moldova,498,Visits,N/A,2019
Community,Europe,Republic of Moldova,498,Loans_books,N/A,2019
Community,Europe,Republic of Moldova,498,Loans_documents,N/A,2019
Community,Europe,Republic of Moldova,498,Loans_eBooks,N/A,2019
Community,Europe,Republic of Moldova,498,Loans_audio_books,N/A,2019
Community,Europe,Republic of Moldova,498,Loans_downloads,N/A,2019
Community,Europe,Romania,642,Libraries,-,-
Community,Europe,Romania,642,Internet_Access,-,-
Community,Europe,Romania,642,Staff,-,-
Community,Europe,Romania,642,Volunteers,-,-
Community,Europe,Romania,642,Users,-,-
Community,Europe,Romania,642,Visits,-,-
Community,Europe,Romania,642,Loans_books,-,-
Community,Europe,Romania,642,Loans_documents,-,-
Community,Europe,Romania,642,Loans_eBooks,-,-
Community,Europe,Romania,642,Loans_audio_books,-,-
Community,Europe,Romania,642,Loans_downloads,-,-
Community,Europe,Russian Federation,643,Libraries,-,-
Community,Europe,Russian Federation,643,Internet_Access,-,-
Community,Europe,Russian Federation,643,Staff,-,-
Community,Europe,Russian Federation,643,Volunteers,-,-
Community,Europe,Russian Federation,643,Users,-,-
Community,Europe,Russian Federation,643,Visits,-,-
Community,Europe,Russian Federation,643,Loans_books,-,-
Community,Europe,Russian Federation,643,Loans_documents,-,-
Community,Europe,Russian Federation,643,Loans_eBooks,-,-
Community,Europe,Russian Federation,643,Loans_audio_books,-,-
Community,Europe,Russian Federation,643,Loans_downloads,-,-
Community,Europe,Serbia,688,Libraries,N/A,2017
Community,Europe,Serbia,688,Internet_Access,N/A,2017
Community,Europe,Serbia,688,Staff,N/A,2017
Community,Europe,Serbia,688,Volunteers,N/A,2017
Community,Europe,Serbia,688,Users,N/A,2017
Community,Europe,Serbia,688,Visits,N/A,2017
Community,Europe,Serbia,688,Loans_books,N/A,2017
Community,Europe,Serbia,688,Loans_documents,N/A,2017
Community,Europe,Serbia,688,Loans_eBooks,N/A,2017
Community,Europe,Serbia,688,Loans_audio_books,N/A,2017
Community,Europe,Serbia,688,Loans_downloads,N/A,2017
Community,Europe,Slovakia,703,Libraries,-,-
Community,Europe,Slovakia,703,Internet_Access,-,-
Community,Europe,Slovakia,703,Staff,-,-
Community,Europe,Slovakia,703,Volunteers,-,-
Community,Europe,Slovakia,703,Users,-,-
Community,Europe,Slovakia,703,Visits,-,-
Community,Europe,Slovakia,703,Loans_books,-,-
Community,Europe,Slovakia,703,Loans_documents,-,-
Community,Europe,Slovakia,703,Loans_eBooks,-,-
Community,Europe,Slovakia,703,Loans_audio_books,-,-
Community,Europe,Slovakia,703,Loans_downloads,-,-
Community,Europe,Slovenia,705,Libraries,-,-
Community,Europe,Slovenia,705,Internet_Access,-,-
Community,Europe,Slovenia,705,Staff,-,-
Community,Europe,Slovenia,705,Volunteers,-,-
Community,Europe,Slovenia,705,Users,-,-
Community,Europe,Slovenia,705,Visits,-,-
Community,Europe,Slovenia,705,Loans_books,-,-
Community,Europe,Slovenia,705,Loans_documents,-,-
Community,Europe,Slovenia,705,Loans_eBooks,-,-
Community,Europe,Slovenia,705,Loans_audio_books,-,-
Community,Europe,Slovenia,705,Loans_downloads,-,-
Community,Europe,Spain,724,Libraries,N/A,2018
Community,Europe,Spain,724,Internet_Access,N/A,2018
Community,Europe,Spain,724,Staff,N/A,2018
Community,Europe,Spain,724,Volunteers,N/A,2018
Community,Europe,Spain,724,Users,N/A,2018
Community,Europe,Spain,724,Visits,N/A,2018
Community,Europe,Spain,724,Loans_books,N/A,2018
Community,Europe,Spain,724,Loans_documents,N/A,2018
Community,Europe,Spain,724,Loans_eBooks,N/A,2018
Community,Europe,Spain,724,Loans_audio_books,N/A,2018
Community,Europe,Spain,724,Loans_downloads,N/A,2018
Community,Europe,Sweden,752,Libraries,N/A,2019
Community,Europe,Sweden,752,Internet_Access,N/A,2019
Community,Europe,Sweden,752,Staff,N/A,2019
Community,Europe,Sweden,752,Volunteers,N/A,2019
Community,Europe,Sweden,752,Users,N/A,2019
Community,Europe,Sweden,752,Visits,N/A,2019
Community,Europe,Sweden,752,Loans_books,N/A,2019
Community,Europe,Sweden,752,Loans_documents,N/A,2019
Community,Europe,Sweden,752,Loans_eBooks,N/A,2019
Community,Europe,Sweden,752,Loans_audio_books,N/A,2019
Community,Europe,Sweden,752,Loans_downloads,N/A,2019
Community,Europe,Switzerland,756,Libraries,553,2016
Community,Europe,Switzerland,756,Internet_Access,348,2016
Community,Europe,Switzerland,756,Staff,409,2016
Community,Europe,Switzerland,756,Volunteers,-,-
Community,Europe,Switzerland,756,Users,337830,2016
Community,Europe,Switzerland,756,Visits,3152888,2016
Community,Europe,Switzerland,756,Loans_books,12947098,2016
Community,Europe,Switzerland,756,Loans_documents,-,-
Community,Europe,Switzerland,756,Loans_eBooks,-,-
Community,Europe,Switzerland,756,Loans_audio_books,-,-
Community,Europe,Switzerland,756,Loans_downloads,-,-
Community,Europe,Ukraine,804,Libraries,N/A,2018
Community,Europe,Ukraine,804,Internet_Access,N/A,2018
Community,Europe,Ukraine,804,Staff,N/A,2018
Community,Europe,Ukraine,804,Volunteers,N/A,2018
Community,Europe,Ukraine,804,Users,N/A,2018
Community,Europe,Ukraine,804,Visits,N/A,2018
Community,Europe,Ukraine,804,Loans_books,N/A,2018
Community,Europe,Ukraine,804,Loans_documents,N/A,2018
Community,Europe,Ukraine,804,Loans_eBooks,N/A,2018
Community,Europe,Ukraine,804,Loans_audio_books,N/A,2018
Community,Europe,Ukraine,804,Loans_downloads,N/A,2018
Community,Europe,United Kingdom of Great Britain and Northern Ireland,826,Libraries,854,2018
Community,Europe,United Kingdom of Great Britain and Northern Ireland,826,Internet_Access,-,-
Community,Europe,United Kingdom of Great Britain and Northern Ireland,826,Staff,-,-
Community,Europe,United Kingdom of Great Britain and Northern Ireland,826,Volunteers,-,-
Community,Europe,United Kingdom of Great Britain and Northern Ireland,826,Users,-,-
Community,Europe,United Kingdom of Great Britain and Northern Ireland,826,Visits,-,-
Community,Europe,United Kingdom of Great Britain and Northern Ireland,826,Loans_books,-,-
Community,Europe,United Kingdom of Great Britain and Northern Ireland,826,Loans_documents,-,-
Community,Europe,United Kingdom of Great Britain and Northern Ireland,826,Loans_eBooks,-,-
